2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
913.09,914.47,913.46,907.0,912.1,908.0,912.0,905.4,910.2,917.0,914.7,913.5,913.8,909.9,910.9,909.7,909.0,909.8,903.6,909.6,911.4
913.09,914.47,913.46,906.2,911.7,907.8,911.5,904.5,909.7,916.5,914.6,913.1,913.1,909.0,910.3,909.7,908.6,909.2,902.9,908.3,911.0
913.09,914.47,913.46,906.0,910.4,907.7,911.5,904.0,909.0,916.1,914.7,912.2,912.6,909.1,910.0,910.3,908.5,908.9,903.0,908.9,910.5
913.09,914.47,913.46,905.9,910.2,908.0,911.8,904.1,909.0,915.5,914.2,912.2,912.2,910.1,909.9,910.6,908.5,909.0,903.6,908.6,909.9
913.09,914.47,913.46,906.3,910.9,908.4,912.0,904.7,909.2,915.1,914.9,912.5,912.2,910.3,910.4,910.9,908.3,909.7,904.1,908.6,910.3
913.09,914.47,913.46,906.2,911.0,908.9,912.2,905.4,910.3,915.3,915.1,913.2,912.7,910.2,911.2,910.9,908.6,910.6,904.5,909.4,911.0
913.09,914.47,913.46,906.2,911.4,909.3,912.2,905.8,910.9,915.6,915.4,913.7,913.6,910.6,911.9,911.3,909.4,911.0,904.5,909.8,911.3
913.09,914.47,913.46,906.7,911.9,909.7,912.6,906.6,911.7,915.8,915.8,914.0,914.0,911.0,912.4,911.9,909.5,911.2,904.7,910.1,911.8
913.09,914.47,913.46,906.8,912.1,910.3,913.2,907.3,912.0,916.0,916.1,914.2,914.2,912.0,912.8,912.2,909.5,911.1,904.7,910.6,912.3
913.09,914.47,913.46,906.4,912.1,910.7,912.15,907.9,912.1,916.2,916.0,914.3,914.2,912.2,912.8,912.4,909.0,911.0,904.6,910.8,912.5
913.09,914.47,913.46,906.3,912.0,910.5,912.15,907.9,912.3,916.0,915.8,914.0,913.9,912.2,912.4,912.0,908.3,910.7,903.9,910.9,912.5
913.09,914.47,913.46,906.1,911.5,910.5,912.15,907.4,912.1,915.8,915.7,913.9,913.2,911.9,912.0,911.5,907.4,910.2,903.4,910.5,912.1
913.09,914.47,913.46,905.2,910.9,909.9,912.15,907.1,911.2,915.4,915.2,913.4,912.6,911.3,911.6,910.6,906.8,909.7,902.5,910.1,911.1
913.09,914.47,913.46,904.8,910.1,909.6,912.15,906.6,910.9,914.7,914.9,913.3,912.5,910.9,911.0,910.1,906.3,909.8,902.3,909.8,910.6
913.09,914.47,913.46,904.6,910.0,909.3,912.15,906.5,911.0,914.6,914.6,913.4,912.5,911.2,910.9,910.7,906.6,910.1,902.7,909.5,910.0
913.09,914.47,913.46,904.6,910.1,909.4,912.15,906.7,911.5,914.7,914.7,913.7,913.5,911.8,911.1,911.3,907.1,910.6,903.4,909.9,910.2
913.09,914.47,913.46,905.1,910.6,912.12,912.15,907.2,912.0,915.0,915.1,914.1,914.0,911.8,911.4,911.9,907.5,910.8,904.3,910.4,910.9
913.09,914.47,913.46,905.5,910.9,912.12,910.3,907.7,912.3,915.2,915.5,914.4,914.5,910.8,911.8,912.2,907.9,910.8,904.5,910.8,911.5
913.09,914.47,913.46,905.7,911.4,910.7,910.4,908.3,912.6,915.3,915.7,914.8,914.9,910.1,912.2,912.2,908.4,910.8,905.2,911.2,911.6
913.09,914.47,913.46,905.9,911.7,911.0,910.4,908.6,912.7,915.4,915.6,915.2,914.7,910.6,912.3,912.2,908.4,911.0,905.2,911.5,912.1
913.09,914.47,913.46,906.0,911.8,911.2,910.4,909.3,912.7,915.2,916.0,915.6,914.6,911.0,912.2,912.3,908.1,911.1,904.9,912.1,912.3
913.09,914.47,913.46,905.7,911.8,911.6,910.5,909.7,912.5,914.7,916.2,915.5,914.1,911.4,912.1,912.2,907.6,910.9,904.5,912.3,912.4
913.09,914.47,913.46,905.2,911.6,911.3,909.8,909.7,912.2,914.0,916.2,915.4,913.6,911.3,911.9,912.3,907.4,910.4,903.8,912.4,912.1
913.09,914.47,913.46,904.6,911.2,911.0,908.9,909.3,911.7,913.4,915.7,915.1,913.0,911.1,911.6,912.4,906.9,909.7,903.1,912.5,911.6
913.09,914.47,913.46,904.1,910.3,910.8,908.1,909.0,910.9,913.2,915.2,914.4,912.8,911.0,911.0,912.3,906.1,908.8,903.2,912.2,911.2
913.09,914.47,913.46,903.5,909.7,910.5,907.2,908.1,910.2,912.5,915.0,914.6,912.8,910.4,910.5,911.9,905.4,908.4,902.6,912.1,910.4
913.09,914.47,913.46,903.4,909.1,910.2,906.5,907.7,909.4,912.0,914.4,914.6,912.8,910.2,910.0,911.5,904.7,907.6,902.2,911.9,910.2
913.09,914.47,913.46,903.2,909.2,910.4,908.1,907.3,909.7,911.3,914.0,913.8,912.5,910.7,909.5,910.9,905.0,907.7,902.8,911.7,910.2
913.09,914.47,913.46,903.1,909.3,910.4,907.9,907.5,910.1,910.6,913.6,913.4,912.2,911.0,909.6,911.2,906.0,908.5,904.0,911.9,910.0
913.09,914.47,913.46,903.9,909.9,912.12,907.8,908.1,910.4,911.1,914.1,913.3,912.8,911.1,910.8,912.0,906.4,909.3,904.9,912.6,910.8
913.09,914.47,913.46,904.2,910.5,912.12,907.5,908.9,911.0,911.5,914.5,914.0,913.2,911.4,911.5,912.6,907.3,909.8,906.3,913.1,911.1
913.09,914.47,913.46,904.8,910.8,912.12,908.3,909.6,911.7,912.3,915.2,914.4,913.5,912.8,911.8,913.2,907.5,910.1,907.2,913.7,911.8
913.09,914.47,913.46,905.5,911.4,912.12,908.3,910.0,911.8,912.9,915.5,915.4,913.8,913.0,911.9,913.3,907.2,910.3,907.1,914.2,912.1
913.09,914.47,913.46,905.9,911.6,912.12,908.0,910.5,911.6,913.3,915.4,915.6,913.8,913.0,911.6,913.1,907.0,910.1,907.0,914.2,912.1
913.09,914.47,913.46,905.6,911.5,912.12,907.7,910.3,911.3,913.3,915.2,915.4,913.4,912.6,911.3,912.6,906.2,909.6,906.5,914.2,912.1
913.09,914.47,913.46,905.1,911.3,912.12,912.15,909.9,910.9,912.3,914.7,914.9,913.1,912.2,911.0,911.8,905.6,909.1,905.9,913.9,911.8
913.09,914.47,913.46,905.1,910.5,912.12,912.15,909.3,910.2,911.8,914.5,914.3,912.6,911.9,910.7,911.2,905.6,908.7,905.5,913.6,911.3
913.09,914.47,913.46,904.9,909.8,912.12,912.15,908.9,909.7,911.3,913.9,914.3,912.2,911.4,910.4,910.9,905.8,908.6,905.6,913.1,910.9
913.09,914.47,913.46,904.8,909.9,912.12,912.15,908.7,909.3,910.7,913.3,914.6,912.0,911.0,910.6,911.3,906.1,909.0,906.3,912.9,910.7
913.09,914.47,913.46,905.4,910.1,912.12,912.15,908.9,910.0,910.7,913.6,914.7,912.0,911.0,911.0,911.7,906.5,909.4,906.8,912.9,911.0
913.09,914.47,913.46,905.8,910.5,912.12,912.15,909.0,911.0,910.6,914.2,914.6,912.3,911.8,911.5,912.1,907.5,909.5,907.5,913.2,911.2
913.09,914.47,913.46,906.3,911.0,912.12,907.1,909.5,911.1,910.7,914.5,915.0,913.0,912.9,911.9,912.5,907.9,909.9,908.0,913.7,911.4
913.09,914.47,913.46,906.9,911.3,911.7,907.2,909.6,911.3,910.5,914.8,915.2,913.1,913.5,911.8,912.7,908.1,909.9,908.5,914.4,911.8
913.09,914.47,913.46,907.3,911.4,911.8,907.3,909.7,911.3,910.3,914.7,915.1,913.3,913.8,911.8,912.9,908.2,909.9,909.0,914.9,912.0
913.09,914.47,913.46,907.7,911.5,911.8,907.5,909.9,911.3,910.5,914.8,915.3,913.1,913.9,911.5,912.8,908.2,909.8,909.0,915.4,912.0
913.09,914.47,913.46,907.7,911.6,911.8,907.4,909.9,911.1,910.6,914.8,915.2,912.7,913.7,911.0,912.7,908.0,909.5,909.0,915.7,912.1
913.09,914.47,913.46,907.6,911.4,911.6,906.9,909.8,910.9,910.5,914.8,914.7,912.5,913.3,910.4,912.3,907.9,908.9,908.7,915.7,912.0
913.09,914.47,913.46,907.6,910.9,911.3,906.1,909.4,910.5,910.3,914.7,914.3,911.8,912.8,909.9,911.6,907.4,908.4,908.6,915.6,911.6
913.09,914.47,913.46,907.5,910.2,910.9,905.7,909.1,909.8,909.4,914.6,914.0,911.1,912.5,909.1,910.7,906.7,907.6,908.5,915.1,910.8
913.09,914.47,913.46,907.3,909.0,910.5,906.1,908.6,909.0,909.1,914.5,913.4,910.5,912.3,909.1,909.7,906.1,907.0,908.6,914.6,910.4
913.09,914.47,913.46,907.1,909.4,909.9,906.1,908.1,909.0,908.3,913.6,912.6,909.7,912.2,908.8,909.1,905.4,906.5,908.5,914.3,910.0
913.09,914.47,913.46,907.1,909.1,909.7,905.7,907.5,908.4,907.7,912.9,912.2,909.3,912.6,909.9,909.0,905.3,907.2,908.8,914.1,909.8
913.09,914.47,913.46,907.5,909.7,910.1,905.9,907.1,909.1,909.2,913.4,913.1,909.6,913.5,911.3,909.6,905.8,907.8,909.6,914.3,909.8
913.09,914.47,913.46,908.4,909.9,910.5,906.4,907.9,910.0,910.0,914.4,912.9,910.1,914.1,911.8,910.0,906.5,908.4,910.3,914.9,910.6
913.09,914.47,913.46,909.0,910.3,910.8,907.0,909.8,911.3,910.5,914.6,913.4,911.0,914.8,911.9,910.8,907.7,908.8,910.7,915.7,911.1
913.09,914.47,913.46,909.8,910.9,911.0,907.7,911.3,911.1,910.8,914.4,914.0,911.2,914.8,912.8,911.4,908.2,909.2,911.1,916.6,911.3
913.09,914.47,913.46,910.2,911.3,911.7,907.7,911.2,910.9,910.3,914.3,914.4,911.3,914.5,912.8,911.5,908.3,909.5,911.1,916.8,911.9
913.09,914.47,913.46,910.5,911.7,912.0,908.1,911.2,911.4,910.0,914.4,914.5,911.3,914.3,913.2,911.4,908.3,909.5,911.0,916.9,912.2
913.09,914.47,913.46,910.4,911.6,911.9,908.1,911.1,912.1,908.1,914.6,914.1,911.2,913.8,912.8,910.8,908.0,909.2,910.3,916.7,911.8
913.09,914.47,913.46,909.9,911.2,911.7,912.15,910.7,912.0,908.1,914.2,913.4,910.6,912.7,912.2,909.8,907.5,908.4,909.8,916.3,911.2
913.09,914.47,913.46,909.6,910.9,911.3,912.15,909.8,911.5,908.1,913.5,912.9,909.7,912.5,912.0,909.0,907.5,907.9,909.3,915.8,910.9
913.09,914.47,913.46,909.5,910.0,910.9,912.15,909.6,910.6,907.4,912.5,912.4,909.3,912.5,911.6,908.9,907.6,907.8,909.3,915.2,910.3
913.09,914.47,913.46,909.3,910.0,910.7,912.15,909.5,910.3,907.8,912.8,912.3,909.0,912.5,911.9,908.7,907.9,908.3,909.7,914.9,910.1
913.09,914.47,913.46,910.2,909.8,911.0,912.15,909.6,910.6,907.9,913.5,912.8,909.4,912.7,912.4,909.2,908.1,908.9,910.2,914.7,910.5
913.09,914.47,913.46,910.7,910.8,912.12,912.15,909.8,911.2,908.1,913.6,913.1,909.7,913.1,913.0,909.8,908.4,909.4,910.6,915.0,910.6
913.09,914.47,913.46,911.2,911.6,912.12,908.9,910.3,911.7,908.7,914.1,913.4,910.1,913.8,913.7,910.0,908.8,909.6,910.9,915.6,911.0
913.09,914.47,913.46,912.1,911.8,912.2,909.4,910.6,911.7,909.1,914.4,913.3,910.2,914.0,914.1,910.4,909.0,909.8,911.4,916.2,911.7
913.09,914.47,913.46,912.4,911.9,912.5,909.7,911.0,911.9,909.5,914.3,913.2,910.3,914.2,914.4,910.9,909.0,910.0,911.9,916.6,911.8
