2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
70.85,75.35,72.22,74.0,54.0,49.0,52.0,56.0,49.0,47.0,80.0,39.0,56.0,68.0,45.0,61.0,36.0,54.0,78.35,49.0,56.0
70.85,75.35,72.22,79.0,57.0,45.0,76.0,52.0,54.0,48.0,78.0,35.0,55.0,73.0,62.0,63.0,34.0,50.0,78.35,52.0,56.0
70.85,75.35,72.22,79.0,81.0,64.0,76.0,52.0,57.0,48.0,76.0,64.0,59.0,76.0,62.0,68.0,35.0,51.0,78.35,55.0,61.0
70.85,75.35,72.22,79.0,75.0,69.0,63.0,58.0,58.0,52.0,77.0,63.0,65.0,77.0,73.0,76.0,36.0,56.0,78.35,59.0,64.0
70.85,75.35,72.22,84.0,86.0,78.0,76.0,59.0,64.0,80.0,77.0,94.0,69.0,81.0,74.0,63.71,44.0,67.0,78.35,62.0,76.0
70.85,75.35,72.22,88.0,87.0,84.0,81.0,67.0,74.0,77.0,79.0,94.0,79.0,63.75,76.0,63.71,49.0,70.0,78.35,69.0,84.0
70.85,75.35,72.22,91.0,87.0,89.0,82.0,70.42,80.0,74.0,81.0,94.0,82.0,63.75,77.0,63.71,59.0,73.0,78.35,80.0,87.0
70.85,75.35,72.22,90.0,85.0,90.0,81.0,70.42,72.0,72.0,86.0,94.0,84.0,63.75,72.0,63.71,69.0,76.0,78.35,83.0,88.0
70.85,75.35,72.22,89.0,85.0,89.0,89.0,70.42,70.0,73.0,87.0,93.0,91.0,63.75,71.0,63.71,72.0,78.0,78.35,84.0,90.0
70.85,75.35,72.22,90.0,83.0,86.0,93.0,70.42,75.0,73.0,85.0,93.0,93.0,63.75,72.0,63.71,74.0,79.0,78.35,84.0,89.0
70.85,75.35,72.22,90.0,83.0,87.0,72.66,70.42,87.0,73.0,84.0,93.0,95.0,63.75,78.0,63.71,80.0,64.57,78.35,85.0,89.0
70.85,75.35,72.22,89.0,84.0,86.0,72.66,70.42,90.0,74.0,84.0,92.0,95.0,63.75,80.0,63.71,77.0,64.57,78.35,88.0,88.0
70.85,75.35,72.22,89.0,86.0,87.0,72.66,70.42,91.0,77.0,85.0,93.0,96.0,63.75,81.0,63.71,75.0,64.57,78.35,89.0,90.0
70.85,75.35,72.22,89.0,85.0,89.0,72.66,70.42,91.0,82.0,82.0,93.0,95.0,63.75,84.0,63.71,75.0,64.57,78.35,87.0,89.0
70.85,75.35,72.22,91.0,86.0,92.0,72.66,70.42,91.0,83.0,82.0,93.0,95.0,63.75,82.0,63.71,76.0,64.57,78.35,86.0,90.0
70.85,75.35,72.22,90.0,89.0,72.84,72.66,70.42,86.0,85.0,85.0,94.0,95.0,63.75,78.0,63.71,69.0,64.57,78.35,84.0,90.0
70.85,75.35,72.22,90.0,86.0,72.84,88.0,70.42,71.0,75.0,81.0,84.0,88.0,63.75,76.0,63.71,64.0,72.0,78.35,81.0,89.0
70.85,75.35,72.22,88.0,77.0,71.0,83.0,87.0,63.0,63.0,74.0,70.0,80.0,84.0,77.0,67.0,55.0,63.0,78.35,77.0,84.0
70.85,75.35,72.22,88.0,71.0,60.0,71.0,72.0,59.0,59.0,67.0,64.0,70.0,76.0,76.0,60.0,51.0,53.0,78.35,72.0,70.0
70.85,75.35,72.22,86.0,66.0,57.0,66.0,65.0,48.0,54.0,64.0,58.0,64.0,73.0,76.0,56.0,45.0,51.0,78.35,72.0,61.0
70.85,75.35,72.22,82.0,60.0,54.0,60.0,61.0,42.0,52.0,54.0,55.0,58.0,65.0,69.0,54.0,41.0,47.0,78.35,73.0,54.0
70.85,75.35,72.22,73.0,51.0,50.0,56.0,57.0,39.0,49.0,39.0,53.0,56.0,59.0,64.0,50.0,44.0,43.0,78.35,70.0,46.0
70.85,75.35,72.22,71.0,51.0,45.0,53.0,56.0,39.0,51.0,39.0,53.0,54.0,54.0,61.0,47.0,49.0,40.0,78.35,62.0,43.0
70.85,75.35,72.22,75.0,47.0,43.0,66.0,55.0,65.0,50.0,40.0,57.0,53.0,42.0,67.0,47.0,65.0,41.0,78.35,59.0,34.0
